"AccountName","AccountId","SSORole","InstanceId","InstanceName","Tenancy","Monitored","IpfEnvironment","SqlServerMonitored","IpfServiceName","FcmsCustomMonitoring","Role","Application","InstanceState","AvailabilityZone","VpcId","VpcOwnerId","VpcIsShared","SubnetId","CidrBlock","PrivateIpAddress","SecondaryPrivateIPs","Platform","InstanceType","CWMonitoring","vCPU","AMIId","AMIName","IamInstanceProfile","EbsOptimized","MetadataOptionsHttpTokens","MetadataOptionsHttpEndpoint","MetadataOptionsHttpPutResponseHopLimit","InstanceMetadataTags","DisableApiTermination","InstanceInitiatedShutdownBehavior","KeyPair","SecurityGroupIds","Tags","TagsFiltered"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-06180e5564c30aaef","DC1IESCOMMGW102","host","Ready","PROD","N/A","Enterprise Management","group_1.json","IE Domain SCOM Gateway Server","Enterprise Management -  SystemCenter","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-035f1ac85257cd691","10.41.1.0/24","10.41.1.232","N/A","windows","c6i.large","Basic","2","ami-0b54d01d641bc4380","AMI Deleted/Private (ami-0b54d01d641bc4380)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","True","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","Application=Enterprise Management -  SystemCenter;ipf:environment=PROD;Monitored=Ready;ipf:vmc:serverRole=IE SCOM Gateway Server;Backup=False;Role=IE Domain SCOM Gateway Server;Name=DC1IESCOMMGW102;AutoPatch=False;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;PatchGroup=NotApplicable;ipf:sd:OperatingSystemSupport=WLP - Low Complexity 24 x 7;ipf:sd:infrastructureapplicationsupport=Average Complexity  App 24 x 7;_GX_AMI_=;ipf:bill:chargingTower=IT Foundational;ipf:sd:servicename=Enterprise Management;CostCenter=IPF FCMS Cost Centre;ipf:solution=FJS Core Infrastructure;Wave=Wave 9;AssetManaged=True;ipf:vmc:changerequest=JCR-8684;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:hostname=DC1IESCOMMGW102;ipf:costcenter=ITS-UK;NetBIOS=DC1IESCOMMGW102;fcms:CustomMonitoring=group_1.json;ipf:vmc:backuppolicy=;Environment=Production;Schedule=;ServiceLevel=Enterprise;ipf:vmc:ipaddress=10.41.1.232;ipf:vmc:managedby=fjs-wintel","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-023e80fbf7b270a5f","DC1IEPOLLN0017","host","Ready","PROD","N/A","FOCUS LNFS - Poland","custom_metrics_focus.json","FOCUS Poland LNFS Server","FOCUS LNFS - Poland","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.153","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","mgn.amazonaws.com-source-server=s-0d6abdf68f7ef20b6;Monitored=Ready;Backup=False;ipf:vmc:backuppolicy=;ipf:sd:hostname=DC1IEPOLLN0017;Name=DC1IEPOLLN0017;ServiceLevel=Enterprise;ipf:costcenter=ITI-Poland;aws:ec2launchtemplate:id=lt-030b232f30d6d85f3;AWSApplicationMigrationServiceSourceServerID=s-0d6abdf68f7ef20b6;ipf:vmc:serverRole=FOCUS Poland LNFS Server;ipf:bill:chargingTower=Focus Poland;mgn.amazonaws.com-job=mgnjob-00e6a563d65f2b004;AutoPatch=False;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:vmc:location=ipf-aws-vmc-sddc1;Wave=Wave 9;ipf:sd:infrastructureapplicationsupport=;PatchGroup=NotApplicable;fcms:CustomMonitoring=custom_metrics_focus.json;Role=FOCUS Poland LNFS Server;Application=FOCUS LNFS - Poland;Environment=Production;aws:ec2launchtemplate:version=10;ipf:vmc:managedby=fjs-wintel;ipf:sd:servicename=FOCUS LNFS - Poland;Schedule=;aws:migrationhub:source-id=d-server-02c6sa7k77y1i2;CostCenter=IPF FCMS Cost Centre;ipf:solution=Focus;ipf:vmc:ipaddress=10.41.2.153;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:changerequest=JCR-8684;ipf:environment=PROD;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;NetBIOS=DC1IEPOLLN0017","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0ae49de7a9f865561","DC1PRD01FTS101","host","Ready","PROD","False","MyProvi","group_6.json","FOCUS Transitional Services","MyProvi, One Digital, CustomerApp","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-051a5d1409f5ca7aa","10.41.0.0/24","10.41.0.11","N/A","windows","m6i.2xlarge","Basic","8","ami-0b54d01d641bc4380","AMI Deleted/Private (ami-0b54d01d641bc4380)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","True","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919","ServiceLevel=Enterprise;Monitored=Ready;ipf:solution=MyProvi;ipf:bill:chargingTower=MyProvi;Role=FOCUS Transitional Services;PatchGroup=NotApplicable;ipf:environment=PROD;ipf:sd:servicename=MyProvi;Backup=False;ipf:vmc:backuppolicy=;Name=DC1PRD01FTS101;ipf:vmc:OperatingSystem=Windows Server 2012 R2 DataCenter Edition;CostCenter=IPF FCMS Cost Centre;fcms:CustomMonitoring=group_6.json;SqlServerMonitored=False;ipf:costcenter=MYP-UK;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;Application=MyProvi, One Digital, CustomerApp;ipf:sd:infrastructureapplicationsupport=;ipf:vmc:managedby=fjs-wintel;AssetManaged=True;ipf:vmc:changerequest=JCR-8684;Environment=Production;Wave=Wave 9;NetBIOS=DC1PRD01FTS101;ipf:sd:hostname=DC1PRD01FTS101;Schedule=;ipf:vmc:location=ipf-aws-vmc-sddc1;AutoPatch=False;ipf:vmc:ipaddress=10.41.0.11;ipf:vmc:serverRole=FOCUS Transitional Services","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0adafcf5797617b1a","DC1IEROMLN1712","host","Ready","PROD","N/A","FOCUS LNFS - Romania","custom_metrics_focus.json","FOCUS Romania LNFS Server","FOCUS LNFS - Romania","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0b318d05d522fbc7a","10.41.3.0/24","10.41.3.61","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:managedby=fjs-wintel;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:infrastructureapplicationsupport=;ipf:sd:servicename=FOCUS LNFS - Romania;Wave=Wave 9;aws:ec2launchtemplate:version=10;ipf:bill:chargingTower=Focus Romania;ipf:vmc:changerequest=JCR-8684;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;Role=FOCUS Romania LNFS Server;mgn.amazonaws.com-source-server=s-0dfc65bec79814330;NetBIOS=DC1IEROMLN1712;CostCenter=IPF FCMS Cost Centre;ipf:solution=Focus;ipf:sd:hostname=DC1IEROMLN1712;ipf:vmc:serverRole=FOCUS Romania LNFS Server;ServiceLevel=Enterprise;PatchGroup=NotApplicable;Application=FOCUS LNFS - Romania;aws:ec2launchtemplate:id=lt-0278fb0b1a0be15eb;ipf:environment=PROD;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;mgn.amazonaws.com-job=mgnjob-05ac5bc6a5a0939e6;aws:migrationhub:source-id=d-server-03g7onphbxdnvu;Monitored=Ready;ipf:vmc:backuppolicy=;Backup=False;Environment=Production;Schedule=;ipf:costcenter=ITI-Romania;ipf:vmc:ipaddress=10.41.3.61;AutoPatch=False;Name=DC1IEROMLN1712;fcms:CustomMonitoring=custom_metrics_focus.json;AWSApplicationMigrationServiceSourceServerID=s-0dfc65bec79814330","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0d5bbe8876c808c38","DC1IEPOLLN0029","host","Ready","PROD","N/A","FOCUS LNFS - Poland","custom_metrics_focus.json","FOCUS Poland LNFS Server","FOCUS Infrastructure Centralisation","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.155","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","ipf:vmc:serverRole=FOCUS Poland LNFS Server;Environment=Production;Schedule=;aws:ec2launchtemplate:version=10;CostCenter=IPF FCMS Cost Centre;AWSApplicationMigrationServiceSourceServerID=s-067c8a6d570b68f94;ipf:solution=Focus;mgn.amazonaws.com-source-server=s-067c8a6d570b68f94;Application=FOCUS Infrastructure Centralisation;ipf:sd:servicename=FOCUS LNFS - Poland;fcms:CustomMonitoring=custom_metrics_focus.json;Role=FOCUS Poland LNFS Server;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:infrastructureapplicationsupport=;NetBIOS=DC1IEPOLLN0029;ipf:bill:chargingTower=Focus Poland;ipf:sd:hostname=DC1IEPOLLN0029;mgn.amazonaws.com-job=mgnjob-0e79b5aa3e3b05f05;PatchGroup=NotApplicable;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;Wave=Wave 9;Monitored=Ready;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;AutoPatch=False;aws:ec2launchtemplate:id=lt-0b52224a7219640a2;aws:migrationhub:source-id=d-server-00k94zkbn8ede0;ServiceLevel=Enterprise;ipf:costcenter=ITI-Poland;ipf:vmc:backuppolicy=;ipf:vmc:managedby=fjs-wintel;Name=DC1IEPOLLN0029;ipf:environment=PROD;Backup=False;ipf:vmc:ipaddress=10.41.2.155;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:changerequest=JCR-8684","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-04c611d082455be1b","DC1IEPOLPN0003","host","Ready","PROD","N/A","FOCUS PNFS - Poland","custom_metrics_focus.json","FOCUS Poland PNFS Server","FOCUS PNFS - Poland","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.179","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","fcms:CustomMonitoring=custom_metrics_focus.json;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;Wave=Wave 9;ipf:vmc:managedby=fjs-wintel;mgn.amazonaws.com-source-server=s-02e325d2f45223a8f;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:infrastructureapplicationsupport=;ipf:vmc:ipaddress=10.41.2.179;Role=FOCUS Poland PNFS Server;aws:migrationhub:source-id=d-server-01xatrkndzuxvf;Schedule=;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;AssetManaged=True;Application=FOCUS PNFS - Poland;ipf:vmc:changerequest=JCR-8684;ipf:vmc:backuppolicy=;AWSApplicationMigrationServiceSourceServerID=s-02e325d2f45223a8f;Backup=False;Environment=Production;NetBIOS=DC1IEPOLPN0003;ipf:sd:hostname=DC1IEPOLPN0003;ServiceLevel=Enterprise;ipf:costcenter=ITI-Poland;Monitored=Ready;mgn.amazonaws.com-job=mgnjob-0e79b5aa3e3b05f05;PatchGroup=NotApplicable;ipf:environment=PROD;ipf:vmc:serverRole=FOCUS Poland PNFS Server;Name=DC1IEPOLPN0003;CostCenter=IPF FCMS Cost Centre;AutoPatch=False;ipf:solution=Focus;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:sd:servicename=FOCUS PNFS - Poland;aws:ec2launchtemplate:id=lt-0f2b878f2ab2fc4f2;aws:ec2launchtemplate:version=10;ipf:bill:chargingTower=Focus Poland","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0f897dce2194189e5","DC1IEHUNLN1511","host","Ready","PROD","N/A","FOCUS LNFS - Hungary","custom_metrics_focus.json","FOCUS Hungary LNFS Server","FOCUS LNFS - Hungary","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0cdc6677d1b7c971c","10.41.5.0/24","10.41.5.59","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","Schedule=;ipf:solution=Focus;CostCenter=IPF FCMS Cost Centre;ipf:bill:chargingTower=Focus Hungary;ipf:vmc:backuppolicy=;PatchGroup=NotApplicable;mgn.amazonaws.com-source-server=s-0ac0600a376ed1ef4;ipf:vmc:changerequest=JCR-8684;AWSApplicationMigrationServiceSourceServerID=s-0ac0600a376ed1ef4;Monitored=Ready;Wave=Wave 9;NetBIOS=DC1IEHUNLN1511;aws:ec2launchtemplate:version=10;aws:migrationhub:source-id=d-server-03pz3pykjwuql4;aws:ec2launchtemplate:id=lt-0d52141a7c4d4208c;ipf:costcenter=ITI-Hungary;Application=FOCUS LNFS - Hungary;ipf:vmc:ipaddress=10.41.5.59;ipf:vmc:serverRole=FOCUS Hungary LNFS Server;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:sd:servicename=FOCUS LNFS - Hungary;Name=DC1IEHUNLN1511;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;Role=FOCUS Hungary LNFS Server;ipf:environment=PROD;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:sd:hostname=DC1IEHUNLN1511;Backup=False;ipf:sd:infrastructureapplicationsupport=;AutoPatch=False;Environment=Production;ServiceLevel=Enterprise;ipf:vmc:managedby=fjs-wintel;fcms:CustomMonitoring=custom_metrics_focus.json;mgn.amazonaws.com-job=mgnjob-0e01652817caa1b01","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-06d8ab203fe878e57","DC1IEPOLLN0133","host","Ready","PROD","N/A","FOCUS LNFS - Poland","custom_metrics_focus.json","FOCUS Poland LNFS Server","FOCUS LNFS - Poland","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.162","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","mgn.amazonaws.com-job=mgnjob-029e65209cdcd0d65;ipf:vmc:changerequest=JCR-8684;AssetManaged=True;Environment=Production;aws:ec2launchtemplate:version=10;ipf:sd:infrastructureapplicationsupport=;Schedule=;Wave=Wave 9;AWSApplicationMigrationServiceSourceServerID=s-067dab9409e529cc4;ipf:bill:chargingTower=Focus Poland;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;aws:ec2launchtemplate:id=lt-023080c64270d4501;Name=DC1IEPOLLN0133;ipf:solution=Focus;ipf:sd:servicename=FOCUS LNFS - Poland;CostCenter=IPF FCMS Cost Centre;AutoPatch=False;NetBIOS=DC1IEPOLLN0133;ipf:sd:hostname=DC1IEPOLLN0133;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:environment=PROD;Monitored=Ready;aws:migrationhub:source-id=d-server-00lrsbb6a5xe7f;ipf:vmc:backuppolicy=;Backup=False;PatchGroup=NotApplicable;ipf:vmc:ipaddress=10.41.2.162;Application=FOCUS LNFS - Poland;mgn.amazonaws.com-source-server=s-067dab9409e529cc4;Role=FOCUS Poland LNFS Server;ipf:vmc:location=ipf-aws-vmc-sddc1;ServiceLevel=Enterprise;ipf:vmc:managedby=fjs-wintel;fcms:CustomMonitoring=custom_metrics_focus.json;ipf:costcenter=ITI-Poland;ipf:vmc:serverRole=FOCUS Poland LNFS Server","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-084f278f207d783a9","DC1IEPOLLN0109","host","Ready","PROD","N/A","FOCUS LNFS - Poland","custom_metrics_focus.json","FOCUS Poland LNFS Server","FOCUS LNFS - Poland","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.102","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","Wave=Wave 9;ipf:sd:infrastructureapplicationsupport=;aws:ec2launchtemplate:id=lt-0568d71b32f49fc2f;Environment=Production;aws:ec2launchtemplate:version=10;mgn.amazonaws.com-job=mgnjob-029e65209cdcd0d65;ipf:vmc:serverRole=FOCUS Poland LNFS Server;ipf:vmc:managedby=fjs-wintel;ipf:sd:servicename=FOCUS LNFS - Poland;fcms:CustomMonitoring=custom_metrics_focus.json;ipf:vmc:ipaddress=10.41.2.102;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:bill:chargingTower=Focus Poland;AWSApplicationMigrationServiceSourceServerID=s-0bc7615c6b3c3eaaf;Application=FOCUS LNFS - Poland;Role=FOCUS Poland LNFS Server;NetBIOS=DC1IEPOLLN0109;ipf:sd:hostname=DC1IEPOLLN0109;Monitored=Ready;PatchGroup=NotApplicable;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;Backup=False;AutoPatch=False;ServiceLevel=Enterprise;ipf:costcenter=ITI-Poland;aws:migrationhub:source-id=d-server-038mynqrqlxdx1;ipf:solution=Focus;CostCenter=IPF FCMS Cost Centre;Schedule=;Name=DC1IEPOLLN0109;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;ipf:vmc:backuppolicy=;ipf:vmc:changerequest=JCR-8684;ipf:environment=PROD;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;mgn.amazonaws.com-source-server=s-0bc7615c6b3c3eaaf","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0a003141df3f896ab","DC1IEPOLLN0114","host","Ready","PROD","N/A","FOCUS LNFS - Poland","custom_metrics_focus.json","FOCUS Poland LNFS Server","FOCUS LNFS - Poland","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.126","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","Environment=Production;ipf:vmc:changerequest=JCR-8684;ipf:sd:infrastructureapplicationsupport=;ipf:vmc:serverRole=FOCUS Poland LNFS Server;AWSApplicationMigrationServiceSourceServerID=s-02233a05b2b5ebefc;AssetManaged=True;aws:ec2launchtemplate:version=10;mgn.amazonaws.com-job=mgnjob-00e6a563d65f2b004;Role=FOCUS Poland LNFS Server;Wave=Wave 9;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:bill:chargingTower=Focus Poland;CostCenter=IPF FCMS Cost Centre;ipf:solution=Focus;ipf:sd:servicename=FOCUS LNFS - Poland;Name=DC1IEPOLLN0114;AutoPatch=False;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:sd:hostname=DC1IEPOLLN0114;Monitored=Ready;Backup=False;ipf:environment=PROD;NetBIOS=DC1IEPOLLN0114;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;mgn.amazonaws.com-source-server=s-02233a05b2b5ebefc;PatchGroup=NotApplicable;aws:ec2launchtemplate:id=lt-0a88a687231307cc1;aws:migrationhub:source-id=d-server-003d9girn63k62;ipf:vmc:backuppolicy=;ipf:vmc:location=ipf-aws-vmc-sddc1;ipf:vmc:managedby=fjs-wintel;Application=FOCUS LNFS - Poland;ipf:vmc:ipaddress=10.41.2.126;Schedule=;fcms:CustomMonitoring=custom_metrics_focus.json;ServiceLevel=Enterprise;ipf:costcenter=ITI-Poland","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-08be1583b9a9d843e","DC1IEPOLLN0102","host","Ready","PROD","N/A","FOCUS LNFS - Poland","custom_metrics_focus.json","FOCUS Poland LNFS Server","FOCUS LNFS - Poland","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-01b68ae8649f2cf53","10.41.2.0/24","10.41.2.147","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","Application=FOCUS LNFS - Poland;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:managedby=fjs-wintel;mgn.amazonaws.com-source-server=s-0130735e7e880d453;Name=DC1IEPOLLN0102;ipf:vmc:location=ipf-aws-vmc-sddc1;Role=FOCUS Poland LNFS Server;aws:ec2launchtemplate:id=lt-04dd50e5ed14fe1e7;fcms:CustomMonitoring=custom_metrics_focus.json;AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;Environment=Production;Schedule=;ipf:environment=PROD;AWSApplicationMigrationServiceSourceServerID=s-0130735e7e880d453;Backup=False;ipf:vmc:backuppolicy=;ipf:vmc:changerequest=JCR-8684;ipf:costcenter=ITI-Poland;PatchGroup=NotApplicable;ServiceLevel=Enterprise;CostCenter=IPF FCMS Cost Centre;ipf:solution=Focus;ipf:vmc:ipaddress=10.41.2.147;ipf:sd:servicename=FOCUS LNFS - Poland;ipf:vmc:serverRole=FOCUS Poland LNFS Server;AutoPatch=False;ipf:sd:infrastructureapplicationsupport=;aws:migrationhub:source-id=d-server-0398py8o5q7nqn;Wave=Wave 9;ipf:bill:chargingTower=Focus Poland;ipf:sd:hostname=DC1IEPOLLN0102;aws:ec2launchtemplate:version=10;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;mgn.amazonaws.com-job=mgnjob-00e6a563d65f2b004;Monitored=Ready;NetBIOS=DC1IEPOLLN0102","True"
"ipf-aws-vmc-sddc1","390439356506","nonprivFujitsuCSA","i-0fb0a8975b7cd588f","DC1IEROMLN1710","host","Ready","PROD","N/A","FOCUS LNFS - Romania","custom_metrics_focus.json","FOCUS Romania LNFS Server","FOCUS LNFS - Romania","running","eu-west-1a","vpc-0a3828acd165d4e15","390439356506","False","subnet-0b318d05d522fbc7a","10.41.3.0/24","10.41.3.59","N/A","windows","c6i.large","Basic","2","ami-0ddacb2149bde10be","AMI Deleted/Private (ami-0ddacb2149bde10be)","arn:aws:iam::390439356506:instance-profile/fjs_managed_instance_core","False","required","enabled","1","disabled","True","stop",,"sg-0d8c9f8ad0d03459f;sg-0322da05f187c1165;sg-0500ae3b991dbb2f2;sg-0d7f01661c986a0bb;sg-0e82b6e4b12caa010;sg-0f49c7935afd30919;sg-07a81143ca1aeff11","AWSApplicationMigrationServiceManaged=mgn.amazonaws.com;Name=DC1IEROMLN1710;ipf:vmc:OperatingSystem=Windows Server 2012 R2 Standard Edition;ipf:vmc:ipaddress=10.41.3.59;AWSApplicationMigrationServiceSourceServerID=s-02c185c40c8d3e5d8;ipf:sd:hostname=DC1IEROMLN1710;ipf:environment=PROD;ipf:vmc:location=ipf-aws-vmc-sddc1;AutoPatch=False;Role=FOCUS Romania LNFS Server;ipf:vmc:backuppolicy=;ipf:sd:OperatingSystemSupport=WAP - Average Complexity 24 x 7;ipf:vmc:managedby=fjs-wintel;fcms:CustomMonitoring=custom_metrics_focus.json;Application=FOCUS LNFS - Romania;Backup=False;aws:migrationhub:source-id=d-server-03d37jpdxdav4n;mgn.amazonaws.com-job=mgnjob-05ac5bc6a5a0939e6;AssetManaged=True;ServiceLevel=Enterprise;Environment=Production;Schedule=;ipf:costcenter=ITI-Romania;ipf:bill:chargingTower=Focus Romania;ipf:vmc:changerequest=JCR-8684;Wave=Wave 9;ipf:solution=Focus;ipf:sd:infrastructureapplicationsupport=;mgn.amazonaws.com-source-server=s-02c185c40c8d3e5d8;PatchGroup=NotApplicable;aws:ec2launchtemplate:id=lt-0bc68d1da7c76b484;CostCenter=IPF FCMS Cost Centre;ipf:vmc:serverRole=FOCUS Romania LNFS Server;Monitored=Ready;ipf:sd:servicename=FOCUS LNFS - Romania;NetBIOS=DC1IEROMLN1710;aws:ec2launchtemplate:version=10","True"
